Date,DayOfWeek,Month,SemesterWeek,Weekend,Meal,Menu,Attendance,Capacity,ExamWeek,MidSem,EndSem,Festival,HolidayTomorrow,HolidayAfter2Days,HolidayNear,Rain,ExpectedAttendance,PreparedFood_kg,Waste_kg
2027-07-31,Saturday,7,0,1,Dinner,Dal Khichdi Dinner,80,280,0,0,0,0,0,0,0,0,67,72.47,28.61
2027-08-01,Sunday,8,1,1,Breakfast,Idli Vada Combo,412,1015,0,0,0,0,0,0,0,0,389,345.52,22.52
2027-08-01,Sunday,8,1,1,Lunch,Vegetable Biryani,851,1015,0,0,0,0,0,0,0,0,857,1085.22,25.32
2027-08-01,Sunday,8,1,1,Dinner,Chicken Biryani / Veg Biryani,938,1015,0,0,0,0,0,0,0,0,946,1021.01,72.13
2027-08-02,Monday,8,1,0,Breakfast,Plain Upma,752,1015,0,0,0,0,0,0,0,1,777,716.32,138.41
2027-08-02,Monday,8,1,0,Lunch,Rajma Masala & Roti,932,1015,0,0,0,0,0,0,0,1,979,1308.32,150.1
2027-08-02,Monday,8,1,0,Dinner,Dal Fry & Jeera Rice,813,1015,0,0,0,0,0,0,0,1,818,869.88,70.01
2027-08-03,Tuesday,8,1,0,Breakfast,Poha,731,1015,0,0,0,0,0,0,0,0,732,701.1,156.96
2027-08-03,Tuesday,8,1,0,Lunch,Rajma Chawal,1015,1015,0,0,0,0,0,0,0,0,978,1279.01,57.58
2027-08-03,Tuesday,8,1,0,Dinner,Lauki Ki Bhurji,621,1015,0,0,0,0,0,0,0,0,532,611.06,107.31
2027-08-04,Wednesday,8,1,0,Breakfast,Rava Dosa,757,1015,0,0,0,0,0,0,0,1,669,609.64,5.0
2027-08-04,Wednesday,8,1,0,Lunch,Lauki Ki Sabji,773,1015,0,0,0,0,0,0,0,1,845,1168.11,381.23
2027-08-04,Wednesday,8,1,0,Dinner,Paneer Tikka Masala,940,1015,0,0,0,0,0,0,0,1,1015,1165.74,231.94
2027-08-05,Thursday,8,1,0,Breakfast,Bread Butter Jam,724,1015,0,0,0,0,0,0,0,0,709,611.03,52.97
2027-08-05,Thursday,8,1,0,Lunch,Kadhai Paneer & Roti,896,1015,0,0,0,0,0,0,0,0,907,1283.96,178.91
2027-08-05,Thursday,8,1,0,Dinner,Rajma Masala Dinner,885,1015,0,0,0,0,0,0,0,0,988,1059.15,136.98
2027-08-06,Friday,8,1,0,Breakfast,Masala Khichdi,657,1015,0,0,0,0,0,0,0,0,666,573.68,142.0
2027-08-06,Friday,8,1,0,Lunch,Chole Bhature,864,1015,0,0,0,0,0,0,0,0,1006,1394.67,304.66
2027-08-06,Friday,8,1,0,Dinner,Chole Kulche,825,1015,0,0,0,0,0,0,0,0,803,861.98,46.98
2027-08-07,Saturday,8,1,1,Breakfast,Cornflakes & Milk,655,1015,0,0,0,0,0,0,0,1,609,580.13,69.31
2027-08-07,Saturday,8,1,1,Lunch,Aloo Gobhi & Roti,809,1015,0,0,0,0,0,0,0,1,800,1061.46,92.41
2027-08-07,Saturday,8,1,1,Dinner,Dal Khichdi Dinner,780,1015,0,0,0,0,0,0,0,1,745,855.66,189.25
2027-08-08,Sunday,8,2,1,Breakfast,Idli Vada Combo,465,1015,0,0,0,0,0,0,0,1,521,457.35,105.78
2027-08-08,Sunday,8,2,1,Lunch,Vegetable Biryani,986,1015,0,0,0,0,0,0,0,1,889,1201.96,38.6
2027-08-08,Sunday,8,2,1,Dinner,Chicken Biryani / Veg Biryani,862,1015,0,0,0,0,0,0,0,1,856,980.9,84.42
2027-08-09,Monday,8,2,0,Breakfast,Masala Dosa,821,1015,0,0,0,0,0,0,0,0,872,734.09,91.8
2027-08-09,Monday,8,2,0,Lunch,Paneer Butter Masala,1014,1015,0,0,0,0,0,0,0,0,1015,1451.53,240.05
2027-08-09,Monday,8,2,0,Dinner,Aloo Methi & Paratha,709,1015,0,0,0,0,0,0,0,0,759,903.09,214.57
2027-08-10,Tuesday,8,2,0,Breakfast,Poha,725,1015,0,0,0,0,0,0,0,0,711,605.28,47.86
2027-08-10,Tuesday,8,2,0,Lunch,Rajma Chawal,938,1015,0,0,0,0,0,0,0,0,867,1243.73,93.28
2027-08-10,Tuesday,8,2,0,Dinner,Lauki Ki Bhurji,645,1015,0,0,0,0,0,0,0,0,609,713.75,181.96
2027-08-11,Wednesday,8,2,0,Breakfast,Aloo Paratha,858,1015,0,0,0,0,0,0,0,0,892,836.33,148.65
2027-08-11,Wednesday,8,2,0,Lunch,Lauki Ki Sabji,800,1015,0,0,0,0,0,0,0,0,781,1038.72,225.52
2027-08-11,Wednesday,8,2,0,Dinner,Paneer Tikka Masala,998,1015,0,0,0,0,0,0,0,0,1015,1145.2,107.61
2027-08-12,Thursday,8,2,0,Breakfast,Puri Sabji,817,1015,0,0,0,0,0,0,0,0,727,662.51,27.32
2027-08-12,Thursday,8,2,0,Lunch,Kadhai Paneer & Roti,897,1015,0,0,0,0,0,0,0,0,824,1178.79,68.22
2027-08-12,Thursday,8,2,0,Dinner,Rajma Masala Dinner,838,1015,0,0,0,0,0,0,0,0,806,867.5,32.4
2027-08-13,Friday,8,2,0,Breakfast,Masala Khichdi,659,1015,0,0,0,0,0,1,1,0,606,567.19,109.31
2027-08-13,Friday,8,2,0,Lunch,Chole Bhature,806,1015,0,0,0,0,0,1,1,0,822,1069.05,104.42
2027-08-13,Friday,8,2,0,Dinner,Chole Kulche,687,1015,0,0,0,0,0,1,1,0,754,884.59,182.91
2027-08-14,Saturday,8,2,1,Breakfast,Cornflakes & Milk,471,1015,0,0,0,0,1,0,1,0,512,444.3,84.63
2027-08-14,Saturday,8,2,1,Lunch,Veg Khichdi,539,1015,0,0,0,0,1,0,1,0,542,751.59,162.85
2027-08-14,Saturday,8,2,1,Dinner,Yellow Dal & Steamed Rice,539,1015,0,0,0,0,1,0,1,0,568,596.78,91.67
2027-08-15,Sunday,8,3,1,Breakfast,Idli Vada Combo,401,1015,0,0,0,0,0,0,1,1,508,435.61,123.47
2027-08-15,Sunday,8,3,1,Lunch,Vegetable Biryani,784,1015,0,0,0,0,0,0,1,1,716,986.42,47.37
2027-08-15,Sunday,8,3,1,Dinner,Paneer Kofta,909,1015,0,0,0,0,0,0,1,1,904,1058.98,117.41
2027-08-16,Monday,8,3,0,Breakfast,Masala Dosa,842,1015,0,0,0,0,0,0,0,0,757,684.84,11.0
2027-08-16,Monday,8,3,0,Lunch,Dal Tadka & Rice,958,1015,0,0,0,0,0,0,0,0,947,1199.62,79.7
2027-08-16,Monday,8,3,0,Dinner,Dal Fry & Jeera Rice,905,1015,0,0,0,0,0,0,0,0,950,1094.0,220.07
2027-08-17,Tuesday,8,3,0,Breakfast,Poha,763,1015,0,0,0,0,0,0,0,0,798,679.14,90.2
2027-08-17,Tuesday,8,3,0,Lunch,Kadhai Paneer & Roti,905,1015,0,0,0,0,0,0,0,0,1010,1276.61,207.24
2027-08-17,Tuesday,8,3,0,Dinner,Lauki Ki Bhurji,775,1015,0,0,0,0,0,0,0,0,748,870.31,159.18
2027-08-18,Wednesday,8,3,0,Breakfast,Aloo Paratha,839,1015,0,0,0,0,0,0,0,0,890,757.8,70.16
2027-08-18,Wednesday,8,3,0,Lunch,Lauki Ki Sabji,684,1015,0,0,0,0,0,0,0,0,613,809.93,80.74
2027-08-18,Wednesday,8,3,0,Dinner,Paneer Tikka Masala,1015,1015,0,0,0,0,0,0,0,0,970,1131.34,88.23
2027-08-19,Thursday,8,3,0,Breakfast,Methi Thepla,798,1015,0,0,0,0,0,0,0,0,763,713.17,88.66
2027-08-19,Thursday,8,3,0,Lunch,Kadhai Paneer & Roti,889,1015,0,0,0,0,0,0,0,0,866,1216.82,155.51
2027-08-19,Thursday,8,3,0,Dinner,Rajma Masala Dinner,831,1015,0,0,0,0,0,0,0,0,909,1054.55,226.45
2027-08-20,Friday,8,3,0,Breakfast,Masala Khichdi,762,1015,0,0,0,0,0,0,0,0,784,667.92,149.14
2027-08-20,Friday,8,3,0,Lunch,Aloo Gobhi & Roti,818,1015,0,0,0,0,0,0,0,0,712,955.44,13.97
2027-08-20,Friday,8,3,0,Dinner,Chole Kulche,809,1015,0,0,0,0,0,0,0,0,764,847.08,17.46
2027-08-21,Saturday,8,3,1,Breakfast,Cornflakes & Milk,624,1015,0,0,0,0,0,0,0,0,625,572.9,77.05
2027-08-21,Saturday,8,3,1,Lunch,Veg Khichdi,757,1015,0,0,0,0,0,0,0,0,801,1096.06,275.66
2027-08-21,Saturday,8,3,1,Dinner,Dal Khichdi Dinner,779,1015,0,0,0,0,0,0,0,0,796,910.54,194.68
2027-08-22,Sunday,8,4,1,Breakfast,Idli Vada Combo,566,1015,0,0,0,0,0,0,0,1,712,657.16,213.97
2027-08-22,Sunday,8,4,1,Lunch,Vegetable Biryani,991,1015,0,0,0,0,0,0,0,1,889,1127.85,25.29
2027-08-22,Sunday,8,4,1,Dinner,Chicken Biryani / Veg Biryani,979,1015,0,0,0,0,0,0,0,1,995,1080.49,94.86
2027-08-23,Monday,8,4,0,Breakfast,Masala Dosa,725,1015,0,0,0,0,0,0,0,1,743,681.05,95.67
2027-08-23,Monday,8,4,0,Lunch,Dal Tadka & Rice,873,1015,0,0,0,0,0,0,0,1,817,1162.76,126.7
2027-08-23,Monday,8,4,0,Dinner,Matar Paneer & Roti,1015,1015,0,0,0,0,0,0,0,1,988,1172.23,120.31
2027-08-24,Tuesday,8,4,0,Breakfast,Poha,686,1015,0,0,0,0,0,0,0,1,573,510.67,41.31
2027-08-24,Tuesday,8,4,0,Lunch,Rajma Chawal,1008,1015,0,0,0,0,0,0,0,1,985,1266.36,50.18
2027-08-24,Tuesday,8,4,0,Dinner,Lauki Ki Bhurji,686,1015,0,0,0,0,0,0,0,1,709,813.06,224.3
2027-08-25,Wednesday,8,4,0,Breakfast,Aloo Paratha,868,1015,0,0,0,0,0,0,0,1,884,814.66,88.34
2027-08-25,Wednesday,8,4,0,Lunch,Lauki Ki Sabji,718,1015,0,0,0,0,0,0,0,1,819,1113.26,376.24
2027-08-25,Wednesday,8,4,0,Dinner,Paneer Tikka Masala,964,1015,0,0,0,0,0,0,0,1,881,949.77,26.08
2027-08-26,Thursday,8,4,0,Breakfast,Bread Butter Jam,723,1015,0,0,0,0,0,0,0,0,694,656.56,82.94
2027-08-26,Thursday,8,4,0,Lunch,Kadhai Paneer & Roti,936,1015,0,0,0,0,0,0,0,0,919,1179.54,57.88
2027-08-26,Thursday,8,4,0,Dinner,Rajma Masala Dinner,825,1015,0,0,0,0,0,0,0,0,813,870.07,32.02
2027-08-27,Friday,8,4,0,Breakfast,Masala Khichdi,666,1015,0,0,0,0,0,0,0,0,649,577.51,127.19
2027-08-27,Friday,8,4,0,Lunch,Kadhai Paneer & Roti,928,1015,0,0,0,0,0,0,0,0,906,1266.8,126.63
2027-08-27,Friday,8,4,0,Dinner,Chole Kulche,890,1015,0,0,0,0,0,0,0,0,945,1088.24,178.67
2027-08-28,Saturday,8,4,1,Breakfast,Cornflakes & Milk,636,1015,0,0,0,0,0,0,0,0,608,546.67,49.77
2027-08-28,Saturday,8,4,1,Lunch,Veg Khichdi,827,1015,0,0,0,0,0,0,0,0,893,1178.67,293.59
2027-08-28,Saturday,8,4,1,Dinner,Dal Khichdi Dinner,611,1015,0,0,0,0,0,0,0,0,631,680.6,121.66
2027-08-29,Sunday,8,5,1,Breakfast,Idli Vada Combo,513,1015,0,0,0,0,0,0,0,1,591,550.19,143.98
2027-08-29,Sunday,8,5,1,Lunch,Vegetable Biryani,880,1015,0,0,0,0,0,0,0,1,926,1303.83,236.22
2027-08-29,Sunday,8,5,1,Dinner,Chicken Biryani / Veg Biryani,917,1015,0,0,0,0,0,0,0,1,980,1128.68,194.39
2027-08-30,Monday,8,5,0,Breakfast,Masala Dosa,832,1015,0,0,0,0,0,0,0,1,887,802.09,135.35
2027-08-30,Monday,8,5,0,Lunch,Dal Tadka & Rice,920,1015,0,0,0,0,0,0,0,1,918,1301.37,187.75
2027-08-30,Monday,8,5,0,Dinner,Paneer Tikka Masala,901,1015,0,0,0,0,0,0,0,1,915,976.79,73.44
2027-08-31,Tuesday,8,5,0,Breakfast,Poha,819,1015,0,0,0,0,0,0,0,1,807,743.31,102.07
2027-08-31,Tuesday,8,5,0,Lunch,Rajma Chawal,1015,1015,0,0,0,0,0,0,0,1,960,1355.47,89.2
2027-08-31,Tuesday,8,5,0,Dinner,Lauki Ki Bhurji,626,1015,0,0,0,0,0,0,0,1,719,794.81,271.66
2027-09-01,Wednesday,9,5,0,Breakfast,Aloo Paratha,736,1015,0,0,0,0,0,0,0,0,715,683.52,92.74
2027-09-01,Wednesday,9,5,0,Lunch,Lauki Ki Sabji,842,1015,0,0,0,0,0,0,0,0,806,1154.4,229.41
2027-09-01,Wednesday,9,5,0,Dinner,Paneer Tikka Masala,1006,1015,0,0,0,0,0,0,0,0,932,1063.84,50.84
2027-09-02,Thursday,9,5,0,Breakfast,Bread Butter Jam,756,1015,0,0,0,0,0,0,0,1,699,613.28,25.87
2027-09-02,Thursday,9,5,0,Lunch,Kadhai Paneer & Roti,975,1015,0,0,0,0,0,0,0,1,935,1288.49,85.41
2027-09-02,Thursday,9,5,0,Dinner,Rajma Masala Dinner,980,1015,0,0,0,0,0,0,0,1,899,1010.25,31.71
2027-09-03,Friday,9,5,0,Breakfast,Masala Khichdi,593,1015,0,0,0,0,0,0,0,1,626,563.22,159.99
2027-09-03,Friday,9,5,0,Lunch,Chole Bhature,919,1015,0,0,0,0,0,0,0,1,919,1249.3,126.47
2027-09-03,Friday,9,5,0,Dinner,Chole Kulche,805,1015,0,0,0,0,0,0,0,1,808,898.08,93.18
2027-09-04,Saturday,9,5,1,Breakfast,Cornflakes & Milk,772,1015,0,0,0,0,0,0,0,0,702,600.9,30.28
2027-09-04,Saturday,9,5,1,Lunch,Veg Khichdi,824,1015,0,0,0,0,0,0,0,0,874,1185.72,347.46
2027-09-04,Saturday,9,5,1,Dinner,Dal Khichdi Dinner,611,1015,0,0,0,0,0,0,0,0,535,639.94,114.0
2027-09-05,Sunday,9,6,1,Breakfast,Idli Vada Combo,428,1015,0,0,0,0,0,0,0,0,500,433.79,96.12
2027-09-05,Sunday,9,6,1,Lunch,Vegetable Biryani,925,1015,0,0,0,0,0,0,0,0,965,1266.9,127.88
2027-09-05,Sunday,9,6,1,Dinner,Chicken Biryani / Veg Biryani,890,1015,0,0,0,0,0,0,0,0,912,1066.26,153.69
2027-09-06,Monday,9,6,0,Breakfast,Masala Dosa,680,1015,0,0,0,0,0,0,0,0,676,622.17,93.32
2027-09-06,Monday,9,6,0,Lunch,Dal Tadka & Rice,921,1015,0,0,0,0,0,0,0,0,922,1284.05,203.58
2027-09-06,Monday,9,6,0,Dinner,Dal Fry & Jeera Rice,845,1015,0,0,0,0,0,0,0,0,815,939.28,94.98
2027-09-07,Tuesday,9,6,0,Breakfast,Poha,639,1015,0,0,0,0,0,0,0,0,646,598.03,92.14
2027-09-07,Tuesday,9,6,0,Lunch,Rajma Chawal,960,1015,0,0,0,0,0,0,0,0,901,1202.94,22.15
2027-09-07,Tuesday,9,6,0,Dinner,Lauki Ki Bhurji,622,1015,0,0,0,0,0,0,0,0,599,654.98,128.38
2027-09-08,Wednesday,9,6,0,Breakfast,Aloo Paratha,694,1015,0,0,0,0,0,0,0,1,611,521.62,16.75
2027-09-08,Wednesday,9,6,0,Lunch,Lauki Ki Sabji,799,1015,0,0,0,0,0,0,0,1,797,1109.31,239.31
2027-09-08,Wednesday,9,6,0,Dinner,Veg Pulao & Raita,802,1015,0,0,0,0,0,0,0,1,794,842.67,65.27
2027-09-09,Thursday,9,6,0,Breakfast,Bread Butter Jam,730,1015,0,0,0,0,0,0,0,0,726,678.73,97.47
2027-09-09,Thursday,9,6,0,Lunch,Vegetable Biryani,914,1015,0,0,0,0,0,0,0,0,904,1169.97,46.76
2027-09-09,Thursday,9,6,0,Dinner,Matar Paneer & Roti,912,1015,0,0,0,0,0,0,0,0,912,967.08,75.02
2027-09-10,Friday,9,6,0,Breakfast,Masala Khichdi,559,1015,0,0,0,0,0,0,0,0,529,491.08,115.37
2027-09-10,Friday,9,6,0,Lunch,Chole Bhature,997,1015,0,0,0,0,0,0,0,0,1015,1372.35,174.36
2027-09-10,Friday,9,6,0,Dinner,Dal Khichdi Dinner,714,1015,0,0,0,0,0,0,0,0,756,837.58,181.2
2027-09-11,Saturday,9,6,1,Breakfast,Cornflakes & Milk,707,1015,0,0,0,0,0,0,0,0,776,674.29,146.84
2027-09-11,Saturday,9,6,1,Lunch,Veg Khichdi,720,1015,0,0,0,0,0,0,0,0,716,988.96,227.87
2027-09-11,Saturday,9,6,1,Dinner,Dal Khichdi Dinner,653,1015,0,0,0,0,0,0,0,0,638,734.4,155.12
2027-09-12,Sunday,9,7,1,Breakfast,Idli Vada Combo,442,1015,0,0,0,0,0,0,0,0,462,434.79,100.25
2027-09-12,Sunday,9,7,1,Lunch,Vegetable Biryani,917,1015,0,0,0,0,0,0,0,0,981,1392.8,268.42
2027-09-12,Sunday,9,7,1,Dinner,Bhindi Masala & Roti,791,1015,0,0,0,0,0,0,0,0,775,850.49,77.75
2027-09-13,Monday,9,7,0,Breakfast,Masala Dosa,822,1015,0,0,0,0,0,0,0,0,761,657.33,5.0
2027-09-13,Monday,9,7,0,Lunch,Dal Tadka & Rice,795,1015,0,0,0,0,0,0,0,0,789,1099.63,168.63
2027-09-13,Monday,9,7,0,Dinner,Dal Fry & Jeera Rice,768,1015,0,0,0,0,0,0,0,0,773,900.89,146.44
2027-09-14,Tuesday,9,7,0,Breakfast,Poha,801,1015,0,0,0,0,0,0,0,1,839,775.03,151.74
2027-09-14,Tuesday,9,7,0,Lunch,Rajma Chawal,855,1015,0,0,0,0,0,0,0,1,877,1147.87,105.32
2027-09-14,Tuesday,9,7,0,Dinner,Lauki Ki Bhurji,721,1015,0,0,0,0,0,0,0,1,767,909.29,306.21
2027-09-15,Wednesday,9,7,0,Breakfast,Poha,710,1015,0,0,0,0,0,0,0,1,711,610.77,71.35
2027-09-15,Wednesday,9,7,0,Lunch,Lauki Ki Sabji,683,1015,0,0,0,0,0,0,0,1,582,785.25,24.62
2027-09-15,Wednesday,9,7,0,Dinner,Paneer Tikka Masala,871,1015,0,0,0,0,0,0,0,1,920,1068.65,195.11
2027-09-16,Thursday,9,7,0,Breakfast,Plain Khichdi Breakfast,618,1015,0,0,0,0,0,0,0,0,553,517.74,78.67
2027-09-16,Thursday,9,7,0,Lunch,Kadhai Paneer & Roti,953,1015,0,0,0,0,0,0,0,0,879,1187.14,43.15
2027-09-16,Thursday,9,7,0,Dinner,Rajma Masala Dinner,864,1015,0,0,0,0,0,0,0,0,917,1028.06,141.06
2027-09-17,Friday,9,7,0,Breakfast,Masala Khichdi,622,1015,0,0,0,0,0,0,0,1,542,494.67,70.73
2027-09-17,Friday,9,7,0,Lunch,Chole Bhature,852,1015,0,0,0,0,0,0,0,1,859,1097.6,40.8
2027-09-17,Friday,9,7,0,Dinner,Chole Kulche,767,1015,0,0,0,0,0,0,0,1,799,902.01,171.44
2027-09-18,Saturday,9,7,1,Breakfast,Masala Khichdi,639,1015,0,0,0,0,0,0,0,0,664,629.02,216.35
2027-09-18,Saturday,9,7,1,Lunch,Veg Khichdi,747,1015,0,0,0,0,0,0,0,0,720,986.19,230.45
2027-09-18,Saturday,9,7,1,Dinner,Dal Khichdi Dinner,728,1015,0,0,0,0,0,0,0,0,665,796.49,117.88
2027-09-19,Sunday,9,8,1,Breakfast,Idli Vada Combo,485,1015,1,0,0,0,0,0,0,1,439,411.92,42.12
2027-09-19,Sunday,9,8,1,Lunch,Vegetable Biryani,966,1015,1,0,0,0,0,0,0,1,983,1389.12,183.13
2027-09-19,Sunday,9,8,1,Dinner,Chicken Biryani / Veg Biryani,915,1015,1,0,0,0,0,0,0,1,955,1088.77,170.22
2027-09-20,Monday,9,8,0,Breakfast,Masala Dosa,741,1015,1,0,0,0,0,0,0,0,699,591.13,10.09
2027-09-20,Monday,9,8,0,Lunch,Dal Tadka & Rice,934,1015,1,0,0,0,0,0,0,0,987,1412.66,297.16
2027-09-20,Monday,9,8,0,Dinner,Dal Fry & Jeera Rice,871,1015,1,0,0,0,0,0,0,0,897,1010.99,148.83
2027-09-21,Tuesday,9,8,0,Breakfast,Poha,720,1015,1,0,0,0,0,0,0,1,723,655.19,84.53
2027-09-21,Tuesday,9,8,0,Lunch,Rajma Chawal,947,1015,1,0,0,0,0,0,0,1,957,1315.53,150.37
2027-09-21,Tuesday,9,8,0,Dinner,Lauki Ki Bhurji,604,1015,1,0,0,0,0,0,0,1,589,688.74,144.99
2027-09-22,Wednesday,9,8,0,Breakfast,Rava Upma,766,1015,1,0,0,0,0,0,0,0,740,698.49,86.18
2027-09-22,Wednesday,9,8,0,Lunch,Lauki Ki Sabji,863,1015,1,0,0,0,0,0,0,0,839,1191.95,314.56
2027-09-22,Wednesday,9,8,0,Dinner,Paneer Tikka Masala,886,1015,1,0,0,0,0,0,0,0,776,882.04,7.56
2027-09-23,Thursday,9,8,0,Breakfast,Bread Butter Jam,787,1015,1,0,0,0,0,0,0,1,785,674.08,64.62
2027-09-23,Thursday,9,8,0,Lunch,Kadhai Paneer & Roti,1015,1015,1,0,0,0,0,0,0,1,945,1319.61,78.35
2027-09-23,Thursday,9,8,0,Dinner,Rajma Masala Dinner,1004,1015,1,0,0,0,0,0,0,1,978,1121.04,101.15
2027-09-24,Friday,9,8,0,Breakfast,Masala Khichdi,644,1015,1,0,0,0,0,0,0,0,666,578.13,139.35
2027-09-24,Friday,9,8,0,Lunch,Palak Paneer & Rice,1015,1015,1,0,0,0,0,0,0,0,1015,1421.55,176.51
2027-09-24,Friday,9,8,0,Dinner,Chole Kulche,791,1015,1,0,0,0,0,0,0,0,715,793.01,29.11
2027-09-25,Saturday,9,8,1,Breakfast,Cornflakes & Milk,705,1015,1,0,0,0,0,0,0,1,704,620.45,59.68
2027-09-25,Saturday,9,8,1,Lunch,Veg Khichdi,891,1015,1,0,0,0,0,0,0,1,931,1183.98,176.51
2027-09-25,Saturday,9,8,1,Dinner,Dal Khichdi Dinner,825,1015,1,0,0,0,0,0,0,1,753,901.75,144.87
2027-09-26,Sunday,9,9,1,Breakfast,Idli Vada Combo,528,1015,1,1,0,0,0,0,0,1,460,416.06,16.89
2027-09-26,Sunday,9,9,1,Lunch,Vegetable Biryani,1015,1015,1,1,0,0,0,0,0,1,998,1330.69,86.88
2027-09-26,Sunday,9,9,1,Dinner,Chicken Biryani / Veg Biryani,1015,1015,1,1,0,0,0,0,0,1,914,997.68,20.93
2027-09-27,Monday,9,9,0,Breakfast,Masala Dosa,864,1015,1,1,0,0,0,0,0,0,845,787.42,91.34
2027-09-27,Monday,9,9,0,Lunch,Dal Tadka & Rice,881,1015,1,1,0,0,0,0,0,0,884,1185.55,145.92
2027-09-27,Monday,9,9,0,Dinner,Baingan Bharta & Roti,779,1015,1,1,0,0,0,0,0,0,787,900.16,166.45
2027-09-28,Tuesday,9,9,0,Breakfast,Poha,819,1015,1,1,0,0,0,0,0,0,864,747.98,98.34
2027-09-28,Tuesday,9,9,0,Lunch,Rajma Chawal,960,1015,1,1,0,0,0,0,0,0,953,1248.83,51.8
2027-09-28,Tuesday,9,9,0,Dinner,Lauki Ki Bhurji,852,1015,1,1,0,0,0,0,0,0,887,1025.46,227.5
2027-09-29,Wednesday,9,9,0,Breakfast,Aloo Paratha,923,1015,1,1,0,0,0,0,0,0,964,813.53,80.16
2027-09-29,Wednesday,9,9,0,Lunch,Lauki Ki Sabji,756,1015,1,1,0,0,0,0,0,0,668,869.7,81.73
2027-09-29,Wednesday,9,9,0,Dinner,Paneer Tikka Masala,992,1015,1,1,0,0,0,0,0,0,979,1101.23,72.75
2027-09-30,Thursday,9,9,0,Breakfast,Bread Butter Jam,669,1015,1,1,0,0,0,1,1,0,561,479.6,19.82
2027-09-30,Thursday,9,9,0,Lunch,Moong Dal Khichdi,775,1015,1,1,0,0,0,1,1,0,816,1050.41,215.58
2027-09-30,Thursday,9,9,0,Dinner,Rajma Masala Dinner,925,1015,1,1,0,0,0,1,1,0,960,1142.65,197.01
2027-10-01,Friday,10,9,0,Breakfast,Uttapam,713,1015,1,1,0,0,1,0,1,0,711,672.35,112.13
2027-10-01,Friday,10,9,0,Lunch,Chole Bhature,831,1015,1,1,0,0,1,0,1,0,926,1263.51,243.85
2027-10-01,Friday,10,9,0,Dinner,Chole Kulche,622,1015,1,1,0,0,1,0,1,0,617,735.71,155.95
2027-10-02,Saturday,10,9,1,Breakfast,Cornflakes & Milk,611,1015,1,1,0,0,0,0,1,0,582,553.11,72.72
2027-10-02,Saturday,10,9,1,Lunch,Veg Khichdi,812,1015,1,1,0,0,0,0,1,0,801,1123.08,235.91
2027-10-02,Saturday,10,9,1,Dinner,Dal Khichdi Dinner,781,1015,1,1,0,0,0,0,1,0,796,844.9,159.14
2027-10-03,Sunday,10,10,1,Breakfast,Idli Vada Combo,627,1015,1,1,0,0,0,0,0,0,576,517.63,20.79
2027-10-03,Sunday,10,10,1,Lunch,Vegetable Biryani,848,1015,1,1,0,0,0,0,0,0,821,1114.0,54.55
2027-10-03,Sunday,10,10,1,Dinner,Chicken Biryani / Veg Biryani,1015,1015,1,1,0,0,0,0,0,0,979,1119.07,89.65
2027-10-04,Monday,10,10,0,Breakfast,Masala Dosa,881,1015,1,1,0,0,0,0,0,0,928,820.14,109.69
2027-10-04,Monday,10,10,0,Lunch,Dal Tadka & Rice,953,1015,1,1,0,0,0,0,0,0,969,1239.27,124.0
2027-10-04,Monday,10,10,0,Dinner,Plain Khichdi & Papad,691,1015,1,1,0,0,0,0,0,0,683,764.67,144.71
2027-10-05,Tuesday,10,10,0,Breakfast,Poha,780,1015,1,1,0,0,0,0,0,1,839,717.89,115.38
2027-10-05,Tuesday,10,10,0,Lunch,Rajma Chawal,1015,1015,1,1,0,0,0,0,0,1,1015,1445.38,230.07
2027-10-05,Tuesday,10,10,0,Dinner,Lauki Ki Bhurji,857,1015,1,1,0,0,0,0,0,1,792,895.14,113.74
2027-10-06,Wednesday,10,10,0,Breakfast,Aloo Paratha,891,1015,1,1,0,0,0,0,0,1,949,824.91,140.06
2027-10-06,Wednesday,10,10,0,Lunch,Lauki Ki Sabji,793,1015,1,1,0,0,0,0,0,1,778,989.06,162.6
2027-10-06,Wednesday,10,10,0,Dinner,Paneer Tikka Masala,1015,1015,1,1,0,0,0,0,0,1,980,1063.29,28.6
2027-10-07,Thursday,10,10,0,Breakfast,Bread Butter Jam,775,1015,1,1,0,0,0,0,0,0,826,780.9,171.16
2027-10-07,Thursday,10,10,0,Lunch,Kadhai Paneer & Roti,1015,1015,1,1,0,0,0,0,0,0,1015,1416.16,161.81
2027-10-07,Thursday,10,10,0,Dinner,Rajma Masala Dinner,873,1015,1,1,0,0,0,0,0,0,879,961.04,84.95
2027-10-08,Friday,10,10,0,Breakfast,Masala Khichdi,743,1015,1,1,0,0,0,0,0,1,792,676.14,181.3
2027-10-08,Friday,10,10,0,Lunch,Kadhai Paneer & Roti,1015,1015,1,1,0,0,0,0,0,1,1015,1425.78,234.32
2027-10-08,Friday,10,10,0,Dinner,Baingan Bharta & Roti,910,1015,1,1,0,0,0,0,0,1,1013,1175.44,297.56
2027-10-09,Saturday,10,10,1,Breakfast,Cornflakes & Milk,815,1015,1,1,0,0,0,0,0,0,721,666.43,41.12
2027-10-09,Saturday,10,10,1,Lunch,Veg Khichdi,845,1015,1,1,0,0,0,0,0,0,746,1021.7,81.82
2027-10-09,Saturday,10,10,1,Dinner,Dal Khichdi Dinner,649,1015,1,1,0,0,0,0,0,0,527,630.63,46.32
